sourceDataset,year,areaName,industryMediumClassName,currencyUnitName,averageSalesAmountRaw,averageSalesAmountKrwAssumed,areaUnitAverageSalesAmountRaw,areaUnitAverageSalesAmountKrwAssumed,amountUnitAssumption
area_industry_average_out,2022,경기,제과제빵,(단위 :천원),243610,243610000,13756,13756000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,울산,제과제빵,(단위 :천원),314400,314400000,16014,16014000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대전,제과제빵,(단위 :천원),275544,275544000,13304,13304000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,광주,제과제빵,(단위 :천원),334442,334442000,18353,18353000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,인천,제과제빵,(단위 :천원),286316,286316000,18789,18789000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대구,제과제빵,(단위 :천원),272788,272788000,17140,17140000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,부산,제과제빵,(단위 :천원),247290,247290000,15510,15510000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,세종,주점,(단위 :천원),163382,163382000,11893,11893000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,제주,주점,(단위 :천원),174211,174211000,5780,5780000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경남,주점,(단위 :천원),146884,146884000,5191,5191000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경북,주점,(단위 :천원),142724,142724000,5997,5997000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,전남,주점,(단위 :천원),112015,112015000,5402,5402000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,전북,주점,(단위 :천원),198712,198712000,6746,6746000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경기,피자,(단위 :천원),257983,257983000,16813,16813000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,세종,서양식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,제주,서양식,(단위 :천원),642177,642177000,7282,7282000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경남,서양식,(단위 :천원),238954,238954000,9573,9573000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경북,서양식,(단위 :천원),316426,316426000,11928,11928000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,전남,서양식,(단위 :천원),236693,236693000,9929,9929000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,전북,서양식,(단위 :천원),372985,372985000,11312,11312000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,충남,서양식,(단위 :천원),430595,430595000,8199,8199000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,충북,서양식,(단위 :천원),1,1000,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,강원,서양식,(단위 :천원),276387,276387000,12078,12078000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경기,서양식,(단위 :천원),325832,325832000,13996,13996000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,울산,서양식,(단위 :천원),0,0,0,0,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대전,서양식,(단위 :천원),347234,347234000,15406,15406000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,광주,서양식,(단위 :천원),573475,573475000,14213,14213000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,인천,서양식,(단위 :천원),373453,373453000,19486,19486000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대구,서양식,(단위 :천원),363083,363083000,14142,14142000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,부산,서양식,(단위 :천원),299340,299340000,12321,12321000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,서울,서양식,(단위 :천원),386425,386425000,20452,20452000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,충남,주점,(단위 :천원),160546,160546000,5773,5773000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,충북,주점,(단위 :천원),185263,185263000,6414,6414000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,강원,주점,(단위 :천원),124151,124151000,4789,4789000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,경기,주점,(단위 :천원),3044558,3044558000,79346,79346000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,울산,주점,(단위 :천원),161762,161762000,5669,5669000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대전,주점,(단위 :천원),221120,221120000,6149,6149000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,광주,주점,(단위 :천원),187656,187656000,5840,5840000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,인천,주점,(단위 :천원),175618,175618000,5752,5752000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,대구,주점,(단위 :천원),155555,155555000,6286,6286000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
area_industry_average_out,2022,부산,주점,(단위 :천원),154302,154302000,6030,6030000,FTC franchise API raw amount values are assumed to be in KRW thousand units based on franchise disclosure conventions.
